group,full,best,name,display,db_schema,db_table,db_column,is_hybrid
Emission Lines,spaxelprop.emline_gvel_ivar_hdel_4102,False,emline_gvel_ivar_hdel_4102,Emline_Gvel_Ivar_Hdel_4102,mangadapdb,spaxelprop5,emline_gvel_ivar_hdel_4102,False
Emission Lines,spaxelprop.emline_gvel_ivar_hei_5877,False,emline_gvel_ivar_hei_5877,Emline_Gvel_Ivar_Hei_5877,mangadapdb,spaxelprop5,emline_gvel_ivar_hei_5877,False
Emission Lines,spaxelprop.emline_gvel_ivar_heii_4687,False,emline_gvel_ivar_heii_4687,Emline_Gvel_Ivar_Heii_4687,mangadapdb,spaxelprop5,emline_gvel_ivar_heii_4687,False
Emission Lines,spaxelprop.emline_gvel_ivar_heps_3971,False,emline_gvel_ivar_heps_3971,Emline_Gvel_Ivar_Heps_3971,mangadapdb,spaxelprop5,emline_gvel_ivar_heps_3971,False
Emission Lines,spaxelprop.emline_gvel_ivar_hgam_4341,False,emline_gvel_ivar_hgam_4341,Emline_Gvel_Ivar_Hgam_4341,mangadapdb,spaxelprop5,emline_gvel_ivar_hgam_4341,False
Emission Lines,spaxelprop.emline_gvel_ivar_nii_6549,False,emline_gvel_ivar_nii_6549,Emline_Gvel_Ivar_Nii_6549,mangadapdb,spaxelprop5,emline_gvel_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_ivar_nii_6585,False,emline_gvel_ivar_nii_6585,Emline_Gvel_Ivar_Nii_6585,mangadapdb,spaxelprop5,emline_gvel_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_ivar_oi_6302,False,emline_gvel_ivar_oi_6302,Emline_Gvel_Ivar_Oi_6302,mangadapdb,spaxelprop5,emline_gvel_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_ivar_oi_6365,False,emline_gvel_ivar_oi_6365,Emline_Gvel_Ivar_Oi_6365,mangadapdb,spaxelprop5,emline_gvel_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_ivar_oii_3727,False,emline_gvel_ivar_oii_3727,Emline_Gvel_Ivar_Oii_3727,mangadapdb,spaxelprop5,emline_gvel_ivar_oii_3727,False
Emission Lines,spaxelprop.emline_gvel_ivar_oii_3729,False,emline_gvel_ivar_oii_3729,Emline_Gvel_Ivar_Oii_3729,mangadapdb,spaxelprop5,emline_gvel_ivar_oii_3729,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiid_3728,False,emline_gvel_ivar_oiid_3728,Emline_Gvel_Ivar_Oiid_3728,mangadapdb,spaxelprop5,emline_gvel_ivar_oiid_3728,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiii_4960,False,emline_gvel_ivar_oiii_4960,Emline_Gvel_Ivar_Oiii_4960,mangadapdb,spaxelprop5,emline_gvel_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiii_5008,False,emline_gvel_ivar_oiii_5008,Emline_Gvel_Ivar_Oiii_5008,mangadapdb,spaxelprop5,emline_gvel_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_gvel_ivar_sii_6718,False,emline_gvel_ivar_sii_6718,Emline_Gvel_Ivar_Sii_6718,mangadapdb,spaxelprop5,emline_gvel_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_ivar_sii_6732,False,emline_gvel_ivar_sii_6732,Emline_Gvel_Ivar_Sii_6732,mangadapdb,spaxelprop5,emline_gvel_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_ivar_siii_8831,False,emline_gvel_ivar_siii_8831,Emline_Gvel_Ivar_Siii_8831,mangadapdb,spaxelprop5,emline_gvel_ivar_siii_8831,False
Emission Lines,spaxelprop.emline_gvel_ivar_siii_9071,False,emline_gvel_ivar_siii_9071,Emline_Gvel_Ivar_Siii_9071,mangadapdb,spaxelprop5,emline_gvel_ivar_siii_9071,False
Emission Lines,spaxelprop.emline_gvel_ivar_siii_9533,False,emline_gvel_ivar_siii_9533,Emline_Gvel_Ivar_Siii_9533,mangadapdb,spaxelprop5,emline_gvel_ivar_siii_9533,False
Emission Lines,spaxelprop.emline_gvel_mask_ha_6564,False,emline_gvel_mask_ha_6564,Emline_Gvel_Mask_Ha_6564,mangadapdb,spaxelprop5,emline_gvel_mask_ha_6564,False
Emission Lines,spaxelprop.emline_gvel_mask_hb_4862,False,emline_gvel_mask_hb_4862,Emline_Gvel_Mask_Hb_4862,mangadapdb,spaxelprop5,emline_gvel_mask_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_mask_hdel_4102,False,emline_gvel_mask_hdel_4102,Emline_Gvel_Mask_Hdel_4102,mangadapdb,spaxelprop5,emline_gvel_mask_hdel_4102,False
Emission Lines,spaxelprop.emline_gvel_mask_hei_5877,False,emline_gvel_mask_hei_5877,Emline_Gvel_Mask_Hei_5877,mangadapdb,spaxelprop5,emline_gvel_mask_hei_5877,False
Emission Lines,spaxelprop.emline_gvel_mask_heii_4687,False,emline_gvel_mask_heii_4687,Emline_Gvel_Mask_Heii_4687,mangadapdb,spaxelprop5,emline_gvel_mask_heii_4687,False
Emission Lines,spaxelprop.emline_gvel_mask_heps_3971,False,emline_gvel_mask_heps_3971,Emline_Gvel_Mask_Heps_3971,mangadapdb,spaxelprop5,emline_gvel_mask_heps_3971,False
Emission Lines,spaxelprop.emline_gvel_mask_hgam_4341,False,emline_gvel_mask_hgam_4341,Emline_Gvel_Mask_Hgam_4341,mangadapdb,spaxelprop5,emline_gvel_mask_hgam_4341,False
Emission Lines,spaxelprop.emline_gvel_mask_nii_6549,False,emline_gvel_mask_nii_6549,Emline_Gvel_Mask_Nii_6549,mangadapdb,spaxelprop5,emline_gvel_mask_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_mask_nii_6585,False,emline_gvel_mask_nii_6585,Emline_Gvel_Mask_Nii_6585,mangadapdb,spaxelprop5,emline_gvel_mask_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_mask_oi_6302,False,emline_gvel_mask_oi_6302,Emline_Gvel_Mask_Oi_6302,mangadapdb,spaxelprop5,emline_gvel_mask_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_mask_oi_6365,False,emline_gvel_mask_oi_6365,Emline_Gvel_Mask_Oi_6365,mangadapdb,spaxelprop5,emline_gvel_mask_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_mask_oii_3727,False,emline_gvel_mask_oii_3727,Emline_Gvel_Mask_Oii_3727,mangadapdb,spaxelprop5,emline_gvel_mask_oii_3727,False
Emission Lines,spaxelprop.emline_gvel_mask_oii_3729,False,emline_gvel_mask_oii_3729,Emline_Gvel_Mask_Oii_3729,mangadapdb,spaxelprop5,emline_gvel_mask_oii_3729,False
Emission Lines,spaxelprop.emline_gvel_mask_oiid_3728,False,emline_gvel_mask_oiid_3728,Emline_Gvel_Mask_Oiid_3728,mangadapdb,spaxelprop5,emline_gvel_mask_oiid_3728,False
Emission Lines,spaxelprop.emline_gvel_mask_oiii_4960,False,emline_gvel_mask_oiii_4960,Emline_Gvel_Mask_Oiii_4960,mangadapdb,spaxelprop5,emline_gvel_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_mask_oiii_5008,False,emline_gvel_mask_oiii_5008,Emline_Gvel_Mask_Oiii_5008,mangadapdb,spaxelprop5,emline_gvel_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_gvel_mask_sii_6718,False,emline_gvel_mask_sii_6718,Emline_Gvel_Mask_Sii_6718,mangadapdb,spaxelprop5,emline_gvel_mask_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_mask_sii_6732,False,emline_gvel_mask_sii_6732,Emline_Gvel_Mask_Sii_6732,mangadapdb,spaxelprop5,emline_gvel_mask_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_mask_siii_8831,False,emline_gvel_mask_siii_8831,Emline_Gvel_Mask_Siii_8831,mangadapdb,spaxelprop5,emline_gvel_mask_siii_8831,False
Emission Lines,spaxelprop.emline_gvel_mask_siii_9071,False,emline_gvel_mask_siii_9071,Emline_Gvel_Mask_Siii_9071,mangadapdb,spaxelprop5,emline_gvel_mask_siii_9071,False
Emission Lines,spaxelprop.emline_gvel_mask_siii_9533,False,emline_gvel_mask_siii_9533,Emline_Gvel_Mask_Siii_9533,mangadapdb,spaxelprop5,emline_gvel_mask_siii_9533,False
Emission Lines,spaxelprop.emline_gvel_nii_6549,False,emline_gvel_nii_6549,Emline_Gvel_Nii_6549,mangadapdb,spaxelprop5,emline_gvel_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_nii_6585,False,emline_gvel_nii_6585,Emline_Gvel_Nii_6585,mangadapdb,spaxelprop5,emline_gvel_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_oi_6302,False,emline_gvel_oi_6302,Emline_Gvel_Oi_6302,mangadapdb,spaxelprop5,emline_gvel_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_oi_6365,False,emline_gvel_oi_6365,Emline_Gvel_Oi_6365,mangadapdb,spaxelprop5,emline_gvel_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_oii_3727,False,emline_gvel_oii_3727,Emline_Gvel_Oii_3727,mangadapdb,spaxelprop5,emline_gvel_oii_3727,False
Emission Lines,spaxelprop.emline_gvel_oii_3729,False,emline_gvel_oii_3729,Emline_Gvel_Oii_3729,mangadapdb,spaxelprop5,emline_gvel_oii_3729,False
Emission Lines,spaxelprop.emline_gvel_oiid_3728,False,emline_gvel_oiid_3728,Emline_Gvel_Oiid_3728,mangadapdb,spaxelprop5,emline_gvel_oiid_3728,False
Emission Lines,spaxelprop.emline_gvel_oiii_4960,False,emline_gvel_oiii_4960,Emline_Gvel_Oiii_4960,mangadapdb,spaxelprop5,emline_gvel_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_sii_6718,False,emline_gvel_sii_6718,Emline_Gvel_Sii_6718,mangadapdb,spaxelprop5,emline_gvel_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_sii_6732,False,emline_gvel_sii_6732,Emline_Gvel_Sii_6732,mangadapdb,spaxelprop5,emline_gvel_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_siii_8831,False,emline_gvel_siii_8831,Emline_Gvel_Siii_8831,mangadapdb,spaxelprop5,emline_gvel_siii_8831,False
Emission Lines,spaxelprop.emline_gvel_siii_9071,False,emline_gvel_siii_9071,Emline_Gvel_Siii_9071,mangadapdb,spaxelprop5,emline_gvel_siii_9071,False
Emission Lines,spaxelprop.emline_gvel_siii_9533,False,emline_gvel_siii_9533,Emline_Gvel_Siii_9533,mangadapdb,spaxelprop5,emline_gvel_siii_9533,False
Emission Lines,spaxelprop.emline_instsigma_ha_6564,False,emline_instsigma_ha_6564,Emline_Instsigma_Ha_6564,mangadapdb,spaxelprop5,emline_instsigma_ha_6564,False
Emission Lines,spaxelprop.emline_instsigma_hb_4862,False,emline_instsigma_hb_4862,Emline_Instsigma_Hb_4862,mangadapdb,spaxelprop5,emline_instsigma_hb_4862,False
Emission Lines,spaxelprop.emline_instsigma_hdel_4102,False,emline_instsigma_hdel_4102,Emline_Instsigma_Hdel_4102,mangadapdb,spaxelprop5,emline_instsigma_hdel_4102,False
Emission Lines,spaxelprop.emline_instsigma_hei_5877,False,emline_instsigma_hei_5877,Emline_Instsigma_Hei_5877,mangadapdb,spaxelprop5,emline_instsigma_hei_5877,False
Emission Lines,spaxelprop.emline_instsigma_heii_4687,False,emline_instsigma_heii_4687,Emline_Instsigma_Heii_4687,mangadapdb,spaxelprop5,emline_instsigma_heii_4687,False
Emission Lines,spaxelprop.emline_instsigma_heps_3971,False,emline_instsigma_heps_3971,Emline_Instsigma_Heps_3971,mangadapdb,spaxelprop5,emline_instsigma_heps_3971,False
Emission Lines,spaxelprop.emline_instsigma_hgam_4341,False,emline_instsigma_hgam_4341,Emline_Instsigma_Hgam_4341,mangadapdb,spaxelprop5,emline_instsigma_hgam_4341,False
Emission Lines,spaxelprop.emline_instsigma_nii_6549,False,emline_instsigma_nii_6549,Emline_Instsigma_Nii_6549,mangadapdb,spaxelprop5,emline_instsigma_nii_6549,False
Emission Lines,spaxelprop.emline_instsigma_nii_6585,False,emline_instsigma_nii_6585,Emline_Instsigma_Nii_6585,mangadapdb,spaxelprop5,emline_instsigma_nii_6585,False
Emission Lines,spaxelprop.emline_instsigma_oi_6302,False,emline_instsigma_oi_6302,Emline_Instsigma_Oi_6302,mangadapdb,spaxelprop5,emline_instsigma_oi_6302,False
Emission Lines,spaxelprop.emline_instsigma_oi_6365,False,emline_instsigma_oi_6365,Emline_Instsigma_Oi_6365,mangadapdb,spaxelprop5,emline_instsigma_oi_6365,False
Emission Lines,spaxelprop.emline_instsigma_oii_3727,False,emline_instsigma_oii_3727,Emline_Instsigma_Oii_3727,mangadapdb,spaxelprop5,emline_instsigma_oii_3727,False
Emission Lines,spaxelprop.emline_instsigma_oii_3729,False,emline_instsigma_oii_3729,Emline_Instsigma_Oii_3729,mangadapdb,spaxelprop5,emline_instsigma_oii_3729,False
Emission Lines,spaxelprop.emline_instsigma_oiid_3728,False,emline_instsigma_oiid_3728,Emline_Instsigma_Oiid_3728,mangadapdb,spaxelprop5,emline_instsigma_oiid_3728,False
Emission Lines,spaxelprop.emline_instsigma_oiii_4960,False,emline_instsigma_oiii_4960,Emline_Instsigma_Oiii_4960,mangadapdb,spaxelprop5,emline_instsigma_oiii_4960,False
Emission Lines,spaxelprop.emline_instsigma_oiii_5008,False,emline_instsigma_oiii_5008,Emline_Instsigma_Oiii_5008,mangadapdb,spaxelprop5,emline_instsigma_oiii_5008,False
Emission Lines,spaxelprop.emline_instsigma_sii_6718,False,emline_instsigma_sii_6718,Emline_Instsigma_Sii_6718,mangadapdb,spaxelprop5,emline_instsigma_sii_6718,False
Emission Lines,spaxelprop.emline_instsigma_sii_6732,False,emline_instsigma_sii_6732,Emline_Instsigma_Sii_6732,mangadapdb,spaxelprop5,emline_instsigma_sii_6732,False
Emission Lines,spaxelprop.emline_instsigma_siii_8831,False,emline_instsigma_siii_8831,Emline_Instsigma_Siii_8831,mangadapdb,spaxelprop5,emline_instsigma_siii_8831,False
Emission Lines,spaxelprop.emline_instsigma_siii_9071,False,emline_instsigma_siii_9071,Emline_Instsigma_Siii_9071,mangadapdb,spaxelprop5,emline_instsigma_siii_9071,False
Emission Lines,spaxelprop.emline_instsigma_siii_9533,False,emline_instsigma_siii_9533,Emline_Instsigma_Siii_9533,mangadapdb,spaxelprop5,emline_instsigma_siii_9533,False
Emission Lines,spaxelprop.emline_sew_ha_6564,False,emline_sew_ha_6564,Emline_Sew_Ha_6564,mangadapdb,spaxelprop5,emline_sew_ha_6564,False
Emission Lines,spaxelprop.emline_sew_hb_4862,False,emline_sew_hb_4862,Emline_Sew_Hb_4862,mangadapdb,spaxelprop5,emline_sew_hb_4862,False
Emission Lines,spaxelprop.emline_sew_hdel_4102,False,emline_sew_hdel_4102,Emline_Sew_Hdel_4102,mangadapdb,spaxelprop5,emline_sew_hdel_4102,False
Emission Lines,spaxelprop.emline_sew_hei_5877,False,emline_sew_hei_5877,Emline_Sew_Hei_5877,mangadapdb,spaxelprop5,emline_sew_hei_5877,False
Emission Lines,spaxelprop.emline_sew_heii_4687,False,emline_sew_heii_4687,Emline_Sew_Heii_4687,mangadapdb,spaxelprop5,emline_sew_heii_4687,False
Emission Lines,spaxelprop.emline_sew_heps_3971,False,emline_sew_heps_3971,Emline_Sew_Heps_3971,mangadapdb,spaxelprop5,emline_sew_heps_3971,False
Emission Lines,spaxelprop.emline_sew_hgam_4341,False,emline_sew_hgam_4341,Emline_Sew_Hgam_4341,mangadapdb,spaxelprop5,emline_sew_hgam_4341,False
Emission Lines,spaxelprop.emline_sew_ivar_ha_6564,False,emline_sew_ivar_ha_6564,Emline_Sew_Ivar_Ha_6564,mangadapdb,spaxelprop5,emline_sew_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_sew_ivar_hb_4862,False,emline_sew_ivar_hb_4862,Emline_Sew_Ivar_Hb_4862,mangadapdb,spaxelprop5,emline_sew_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_sew_ivar_hdel_4102,False,emline_sew_ivar_hdel_4102,Emline_Sew_Ivar_Hdel_4102,mangadapdb,spaxelprop5,emline_sew_ivar_hdel_4102,False
Emission Lines,spaxelprop.emline_sew_ivar_hei_5877,False,emline_sew_ivar_hei_5877,Emline_Sew_Ivar_Hei_5877,mangadapdb,spaxelprop5,emline_sew_ivar_hei_5877,False
Emission Lines,spaxelprop.emline_sew_ivar_heii_4687,False,emline_sew_ivar_heii_4687,Emline_Sew_Ivar_Heii_4687,mangadapdb,spaxelprop5,emline_sew_ivar_heii_4687,False
Emission Lines,spaxelprop.emline_sew_ivar_heps_3971,False,emline_sew_ivar_heps_3971,Emline_Sew_Ivar_Heps_3971,mangadapdb,spaxelprop5,emline_sew_ivar_heps_3971,False
Emission Lines,spaxelprop.emline_sew_ivar_hgam_4341,False,emline_sew_ivar_hgam_4341,Emline_Sew_Ivar_Hgam_4341,mangadapdb,spaxelprop5,emline_sew_ivar_hgam_4341,False
Emission Lines,spaxelprop.emline_sew_ivar_nii_6549,False,emline_sew_ivar_nii_6549,Emline_Sew_Ivar_Nii_6549,mangadapdb,spaxelprop5,emline_sew_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_sew_ivar_nii_6585,False,emline_sew_ivar_nii_6585,Emline_Sew_Ivar_Nii_6585,mangadapdb,spaxelprop5,emline_sew_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_sew_ivar_oi_6302,False,emline_sew_ivar_oi_6302,Emline_Sew_Ivar_Oi_6302,mangadapdb,spaxelprop5,emline_sew_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_sew_ivar_oi_6365,False,emline_sew_ivar_oi_6365,Emline_Sew_Ivar_Oi_6365,mangadapdb,spaxelprop5,emline_sew_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_sew_ivar_oii_3727,False,emline_sew_ivar_oii_3727,Emline_Sew_Ivar_Oii_3727,mangadapdb,spaxelprop5,emline_sew_ivar_oii_3727,False
Emission Lines,spaxelprop.emline_sew_ivar_oii_3729,False,emline_sew_ivar_oii_3729,Emline_Sew_Ivar_Oii_3729,mangadapdb,spaxelprop5,emline_sew_ivar_oii_3729,False
Emission Lines,spaxelprop.emline_sew_ivar_oiid_3728,False,emline_sew_ivar_oiid_3728,Emline_Sew_Ivar_Oiid_3728,mangadapdb,spaxelprop5,emline_sew_ivar_oiid_3728,False
Emission Lines,spaxelprop.emline_sew_ivar_oiii_4960,False,emline_sew_ivar_oiii_4960,Emline_Sew_Ivar_Oiii_4960,mangadapdb,spaxelprop5,emline_sew_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_sew_ivar_oiii_5008,False,emline_sew_ivar_oiii_5008,Emline_Sew_Ivar_Oiii_5008,mangadapdb,spaxelprop5,emline_sew_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_sew_ivar_sii_6718,False,emline_sew_ivar_sii_6718,Emline_Sew_Ivar_Sii_6718,mangadapdb,spaxelprop5,emline_sew_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_sew_ivar_sii_6732,False,emline_sew_ivar_sii_6732,Emline_Sew_Ivar_Sii_6732,mangadapdb,spaxelprop5,emline_sew_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_sew_ivar_siii_8831,False,emline_sew_ivar_siii_8831,Emline_Sew_Ivar_Siii_8831,mangadapdb,spaxelprop5,emline_sew_ivar_siii_8831,False
Emission Lines,spaxelprop.emline_sew_ivar_siii_9071,False,emline_sew_ivar_siii_9071,Emline_Sew_Ivar_Siii_9071,mangadapdb,spaxelprop5,emline_sew_ivar_siii_9071,False
Emission Lines,spaxelprop.emline_sew_ivar_siii_9533,False,emline_sew_ivar_siii_9533,Emline_Sew_Ivar_Siii_9533,mangadapdb,spaxelprop5,emline_sew_ivar_siii_9533,False
Emission Lines,spaxelprop.emline_sew_mask_ha_6564,False,emline_sew_mask_ha_6564,Emline_Sew_Mask_Ha_6564,mangadapdb,spaxelprop5,emline_sew_mask_ha_6564,False
Emission Lines,spaxelprop.emline_sew_mask_hb_4862,False,emline_sew_mask_hb_4862,Emline_Sew_Mask_Hb_4862,mangadapdb,spaxelprop5,emline_sew_mask_hb_4862,False
Emission Lines,spaxelprop.emline_sew_mask_hdel_4102,False,emline_sew_mask_hdel_4102,Emline_Sew_Mask_Hdel_4102,mangadapdb,spaxelprop5,emline_sew_mask_hdel_4102,False
Emission Lines,spaxelprop.emline_sew_mask_hei_5877,False,emline_sew_mask_hei_5877,Emline_Sew_Mask_Hei_5877,mangadapdb,spaxelprop5,emline_sew_mask_hei_5877,False
Emission Lines,spaxelprop.emline_sew_mask_heii_4687,False,emline_sew_mask_heii_4687,Emline_Sew_Mask_Heii_4687,mangadapdb,spaxelprop5,emline_sew_mask_heii_4687,False
Emission Lines,spaxelprop.emline_sew_mask_heps_3971,False,emline_sew_mask_heps_3971,Emline_Sew_Mask_Heps_3971,mangadapdb,spaxelprop5,emline_sew_mask_heps_3971,False
Emission Lines,spaxelprop.emline_sew_mask_hgam_4341,False,emline_sew_mask_hgam_4341,Emline_Sew_Mask_Hgam_4341,mangadapdb,spaxelprop5,emline_sew_mask_hgam_4341,False
Emission Lines,spaxelprop.emline_sew_mask_nii_6549,False,emline_sew_mask_nii_6549,Emline_Sew_Mask_Nii_6549,mangadapdb,spaxelprop5,emline_sew_mask_nii_6549,False
Emission Lines,spaxelprop.emline_sew_mask_nii_6585,False,emline_sew_mask_nii_6585,Emline_Sew_Mask_Nii_6585,mangadapdb,spaxelprop5,emline_sew_mask_nii_6585,False
Emission Lines,spaxelprop.emline_sew_mask_oi_6302,False,emline_sew_mask_oi_6302,Emline_Sew_Mask_Oi_6302,mangadapdb,spaxelprop5,emline_sew_mask_oi_6302,False
Emission Lines,spaxelprop.emline_sew_mask_oi_6365,False,emline_sew_mask_oi_6365,Emline_Sew_Mask_Oi_6365,mangadapdb,spaxelprop5,emline_sew_mask_oi_6365,False
Emission Lines,spaxelprop.emline_sew_mask_oii_3727,False,emline_sew_mask_oii_3727,Emline_Sew_Mask_Oii_3727,mangadapdb,spaxelprop5,emline_sew_mask_oii_3727,False
Emission Lines,spaxelprop.emline_sew_mask_oii_3729,False,emline_sew_mask_oii_3729,Emline_Sew_Mask_Oii_3729,mangadapdb,spaxelprop5,emline_sew_mask_oii_3729,False
Emission Lines,spaxelprop.emline_sew_mask_oiid_3728,False,emline_sew_mask_oiid_3728,Emline_Sew_Mask_Oiid_3728,mangadapdb,spaxelprop5,emline_sew_mask_oiid_3728,False
Emission Lines,spaxelprop.emline_sew_mask_oiii_4960,False,emline_sew_mask_oiii_4960,Emline_Sew_Mask_Oiii_4960,mangadapdb,spaxelprop5,emline_sew_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_sew_mask_oiii_5008,False,emline_sew_mask_oiii_5008,Emline_Sew_Mask_Oiii_5008,mangadapdb,spaxelprop5,emline_sew_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_sew_mask_sii_6718,False,emline_sew_mask_sii_6718,Emline_Sew_Mask_Sii_6718,mangadapdb,spaxelprop5,emline_sew_mask_sii_6718,False
Emission Lines,spaxelprop.emline_sew_mask_sii_6732,False,emline_sew_mask_sii_6732,Emline_Sew_Mask_Sii_6732,mangadapdb,spaxelprop5,emline_sew_mask_sii_6732,False
Emission Lines,spaxelprop.emline_sew_mask_siii_8831,False,emline_sew_mask_siii_8831,Emline_Sew_Mask_Siii_8831,mangadapdb,spaxelprop5,emline_sew_mask_siii_8831,False
Emission Lines,spaxelprop.emline_sew_mask_siii_9071,False,emline_sew_mask_siii_9071,Emline_Sew_Mask_Siii_9071,mangadapdb,spaxelprop5,emline_sew_mask_siii_9071,False
Emission Lines,spaxelprop.emline_sew_mask_siii_9533,False,emline_sew_mask_siii_9533,Emline_Sew_Mask_Siii_9533,mangadapdb,spaxelprop5,emline_sew_mask_siii_9533,False
Emission Lines,spaxelprop.emline_sew_nii_6549,False,emline_sew_nii_6549,Emline_Sew_Nii_6549,mangadapdb,spaxelprop5,emline_sew_nii_6549,False
Emission Lines,spaxelprop.emline_sew_nii_6585,False,emline_sew_nii_6585,Emline_Sew_Nii_6585,mangadapdb,spaxelprop5,emline_sew_nii_6585,False
Emission Lines,spaxelprop.emline_sew_oi_6302,False,emline_sew_oi_6302,Emline_Sew_Oi_6302,mangadapdb,spaxelprop5,emline_sew_oi_6302,False
Emission Lines,spaxelprop.emline_sew_oi_6365,False,emline_sew_oi_6365,Emline_Sew_Oi_6365,mangadapdb,spaxelprop5,emline_sew_oi_6365,False
Emission Lines,spaxelprop.emline_sew_oii_3727,False,emline_sew_oii_3727,Emline_Sew_Oii_3727,mangadapdb,spaxelprop5,emline_sew_oii_3727,False
Emission Lines,spaxelprop.emline_sew_oii_3729,False,emline_sew_oii_3729,Emline_Sew_Oii_3729,mangadapdb,spaxelprop5,emline_sew_oii_3729,False
Emission Lines,spaxelprop.emline_sew_oiid_3728,False,emline_sew_oiid_3728,Emline_Sew_Oiid_3728,mangadapdb,spaxelprop5,emline_sew_oiid_3728,False
Emission Lines,spaxelprop.emline_sew_oiii_4960,False,emline_sew_oiii_4960,Emline_Sew_Oiii_4960,mangadapdb,spaxelprop5,emline_sew_oiii_4960,False
Emission Lines,spaxelprop.emline_sew_oiii_5008,False,emline_sew_oiii_5008,Emline_Sew_Oiii_5008,mangadapdb,spaxelprop5,emline_sew_oiii_5008,False
Emission Lines,spaxelprop.emline_sew_sii_6718,False,emline_sew_sii_6718,Emline_Sew_Sii_6718,mangadapdb,spaxelprop5,emline_sew_sii_6718,False
Emission Lines,spaxelprop.emline_sew_sii_6732,False,emline_sew_sii_6732,Emline_Sew_Sii_6732,mangadapdb,spaxelprop5,emline_sew_sii_6732,False
Emission Lines,spaxelprop.emline_sew_siii_8831,False,emline_sew_siii_8831,Emline_Sew_Siii_8831,mangadapdb,spaxelprop5,emline_sew_siii_8831,False
Emission Lines,spaxelprop.emline_sew_siii_9071,False,emline_sew_siii_9071,Emline_Sew_Siii_9071,mangadapdb,spaxelprop5,emline_sew_siii_9071,False
Emission Lines,spaxelprop.emline_sew_siii_9533,False,emline_sew_siii_9533,Emline_Sew_Siii_9533,mangadapdb,spaxelprop5,emline_sew_siii_9533,False
Emission Lines,spaxelprop.emline_sflux_ha_6564,False,emline_sflux_ha_6564,Emline_Sflux_Ha_6564,mangadapdb,spaxelprop5,emline_sflux_ha_6564,False
Emission Lines,spaxelprop.emline_sflux_hb_4862,False,emline_sflux_hb_4862,Emline_Sflux_Hb_4862,mangadapdb,spaxelprop5,emline_sflux_hb_4862,False
Emission Lines,spaxelprop.emline_sflux_hdel_4102,False,emline_sflux_hdel_4102,Emline_Sflux_Hdel_4102,mangadapdb,spaxelprop5,emline_sflux_hdel_4102,False
Emission Lines,spaxelprop.emline_sflux_hei_5877,False,emline_sflux_hei_5877,Emline_Sflux_Hei_5877,mangadapdb,spaxelprop5,emline_sflux_hei_5877,False
Emission Lines,spaxelprop.emline_sflux_heii_4687,False,emline_sflux_heii_4687,Emline_Sflux_Heii_4687,mangadapdb,spaxelprop5,emline_sflux_heii_4687,False
Emission Lines,spaxelprop.emline_sflux_heps_3971,False,emline_sflux_heps_3971,Emline_Sflux_Heps_3971,mangadapdb,spaxelprop5,emline_sflux_heps_3971,False
Emission Lines,spaxelprop.emline_sflux_hgam_4341,False,emline_sflux_hgam_4341,Emline_Sflux_Hgam_4341,mangadapdb,spaxelprop5,emline_sflux_hgam_4341,False
