group,full,best,name,display,db_schema,db_table,db_column,is_hybrid
Metadata,cube.plateifu,True,plateifu,Plate-IFU,mangadatadb,cube,plateifu,True
Metadata,cube.mangaid,True,mangaid,Manga-ID,mangadatadb,cube,mangaid,False
Metadata,cube.ra,True,ra,RA,mangadatadb,cube,ra,False
Metadata,cube.dec,True,dec,Dec,mangadatadb,cube,dec,False
Metadata,cube.plate,True,plate,Plate,mangadatadb,cube,plate,False
Metadata,bintype.name,True,bintype_name,Bintype,mangadapdb,bintype,name,False
Metadata,template.name,True,template_name,Template,mangadapdb,template,name,False
Spaxel Metadata,spaxelprop.x,True,x,Spaxel X,mangadapdb,spaxelprop4,x,False
Spaxel Metadata,spaxelprop.y,True,y,Spaxel Y,mangadapdb,spaxelprop4,y,False
Spaxel Metadata,spaxelprop.spx_snr,True,snr,Spaxel SNR,None,spaxelprop4,spx_snr,False
Emission Lines,spaxelprop.emline_gflux_ha_6564,True,emline_gflux_ha_6564,Halpha Flux,mangadapdb,spaxelprop4,emline_gflux_ha_6564,False
Emission Lines,spaxelprop.emline_gflux_hb_4862,True,emline_gflux_hb_4862,Hbeta Flux,mangadapdb,spaxelprop4,emline_gflux_hb_4862,False
Emission Lines,spaxelprop.emline_gflux_nii_6549,True,emline_gflux_nii_6549,NII-6549 Flux,mangadapdb,spaxelprop4,emline_gflux_nii_6549,False
Emission Lines,spaxelprop.emline_gflux_nii_6585,True,emline_gflux_nii_6585,NII-6585 Flux,mangadapdb,spaxelprop4,emline_gflux_nii_6585,False
Emission Lines,spaxelprop.emline_gflux_oiid_3728,True,emline_gflux_oiid_3728,OIId Flux,mangadapdb,spaxelprop4,emline_gflux_oiid_3728,False
Emission Lines,spaxelprop.emline_gflux_oiii_4960,True,emline_gflux_oiii_4960,OIII-4960 Flux,mangadapdb,spaxelprop4,emline_gflux_oiii_4960,False
Emission Lines,spaxelprop.emline_gflux_oiii_5008,True,emline_gflux_oiii_5008,OIII-5008 Flux,mangadapdb,spaxelprop4,emline_gflux_oiii_5008,False
Emission Lines,spaxelprop.emline_gflux_sii_6718,True,emline_gflux_sii_6718,SII-6718 Flux,mangadapdb,spaxelprop4,emline_gflux_sii_6718,False
Emission Lines,spaxelprop.emline_gflux_sii_6732,True,emline_gflux_sii_6732,SII-6732 Flux,mangadapdb,spaxelprop4,emline_gflux_sii_6732,False
Emission Lines,spaxelprop.nii_to_ha,True,nii_to_ha,NII/Ha Ratio,mangadapdb,spaxelprop4,nii_to_ha,True
Emission Lines,spaxelprop.oiii_to_hb,True,oiii_to_hb,OIII/Hb Ratio,mangadapdb,spaxelprop4,oiii_to_hb,True
Emission Lines,spaxelprop.sii_to_ha,True,sii_to_ha,SII/Ha Ratio,mangadapdb,spaxelprop4,sii_to_ha,True
Emission Lines,spaxelprop.ha_to_hb,True,ha_to_hb,Ha/Hb Ratio,mangadapdb,spaxelprop4,ha_to_hb,True
Emission Lines,spaxelprop.emline_ew_ha_6564,False,emline_ew_ha_6564,Emline_Ew_Ha_6564,mangadapdb,spaxelprop4,emline_ew_ha_6564,False
Emission Lines,spaxelprop.emline_ew_hb_4862,False,emline_ew_hb_4862,Emline_Ew_Hb_4862,mangadapdb,spaxelprop4,emline_ew_hb_4862,False
Emission Lines,spaxelprop.emline_ew_ivar_ha_6564,False,emline_ew_ivar_ha_6564,Emline_Ew_Ivar_Ha_6564,mangadapdb,spaxelprop4,emline_ew_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_ew_ivar_hb_4862,False,emline_ew_ivar_hb_4862,Emline_Ew_Ivar_Hb_4862,mangadapdb,spaxelprop4,emline_ew_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_ew_ivar_nii_6549,False,emline_ew_ivar_nii_6549,Emline_Ew_Ivar_Nii_6549,mangadapdb,spaxelprop4,emline_ew_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_ew_ivar_nii_6585,False,emline_ew_ivar_nii_6585,Emline_Ew_Ivar_Nii_6585,mangadapdb,spaxelprop4,emline_ew_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_ew_ivar_oi_6302,False,emline_ew_ivar_oi_6302,Emline_Ew_Ivar_Oi_6302,mangadapdb,spaxelprop4,emline_ew_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_ew_ivar_oi_6365,False,emline_ew_ivar_oi_6365,Emline_Ew_Ivar_Oi_6365,mangadapdb,spaxelprop4,emline_ew_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_ew_ivar_oiid_3728,False,emline_ew_ivar_oiid_3728,Emline_Ew_Ivar_Oiid_3728,mangadapdb,spaxelprop4,emline_ew_ivar_oiid_3728,False
Emission Lines,spaxelprop.emline_ew_ivar_oiii_4960,False,emline_ew_ivar_oiii_4960,Emline_Ew_Ivar_Oiii_4960,mangadapdb,spaxelprop4,emline_ew_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_ew_ivar_oiii_5008,False,emline_ew_ivar_oiii_5008,Emline_Ew_Ivar_Oiii_5008,mangadapdb,spaxelprop4,emline_ew_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_ew_ivar_sii_6718,False,emline_ew_ivar_sii_6718,Emline_Ew_Ivar_Sii_6718,mangadapdb,spaxelprop4,emline_ew_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_ew_ivar_sii_6732,False,emline_ew_ivar_sii_6732,Emline_Ew_Ivar_Sii_6732,mangadapdb,spaxelprop4,emline_ew_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_ew_mask_ha_6564,False,emline_ew_mask_ha_6564,Emline_Ew_Mask_Ha_6564,mangadapdb,spaxelprop4,emline_ew_mask_ha_6564,False
Emission Lines,spaxelprop.emline_ew_mask_hb_4862,False,emline_ew_mask_hb_4862,Emline_Ew_Mask_Hb_4862,mangadapdb,spaxelprop4,emline_ew_mask_hb_4862,False
Emission Lines,spaxelprop.emline_ew_mask_nii_6549,False,emline_ew_mask_nii_6549,Emline_Ew_Mask_Nii_6549,mangadapdb,spaxelprop4,emline_ew_mask_nii_6549,False
Emission Lines,spaxelprop.emline_ew_mask_nii_6585,False,emline_ew_mask_nii_6585,Emline_Ew_Mask_Nii_6585,mangadapdb,spaxelprop4,emline_ew_mask_nii_6585,False
Emission Lines,spaxelprop.emline_ew_mask_oi_6302,False,emline_ew_mask_oi_6302,Emline_Ew_Mask_Oi_6302,mangadapdb,spaxelprop4,emline_ew_mask_oi_6302,False
Emission Lines,spaxelprop.emline_ew_mask_oi_6365,False,emline_ew_mask_oi_6365,Emline_Ew_Mask_Oi_6365,mangadapdb,spaxelprop4,emline_ew_mask_oi_6365,False
Emission Lines,spaxelprop.emline_ew_mask_oiid_3728,False,emline_ew_mask_oiid_3728,Emline_Ew_Mask_Oiid_3728,mangadapdb,spaxelprop4,emline_ew_mask_oiid_3728,False
Emission Lines,spaxelprop.emline_ew_mask_oiii_4960,False,emline_ew_mask_oiii_4960,Emline_Ew_Mask_Oiii_4960,mangadapdb,spaxelprop4,emline_ew_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_ew_mask_oiii_5008,False,emline_ew_mask_oiii_5008,Emline_Ew_Mask_Oiii_5008,mangadapdb,spaxelprop4,emline_ew_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_ew_mask_sii_6718,False,emline_ew_mask_sii_6718,Emline_Ew_Mask_Sii_6718,mangadapdb,spaxelprop4,emline_ew_mask_sii_6718,False
Emission Lines,spaxelprop.emline_ew_mask_sii_6732,False,emline_ew_mask_sii_6732,Emline_Ew_Mask_Sii_6732,mangadapdb,spaxelprop4,emline_ew_mask_sii_6732,False
Emission Lines,spaxelprop.emline_ew_nii_6549,False,emline_ew_nii_6549,Emline_Ew_Nii_6549,mangadapdb,spaxelprop4,emline_ew_nii_6549,False
Emission Lines,spaxelprop.emline_ew_nii_6585,False,emline_ew_nii_6585,Emline_Ew_Nii_6585,mangadapdb,spaxelprop4,emline_ew_nii_6585,False
Emission Lines,spaxelprop.emline_ew_oi_6302,False,emline_ew_oi_6302,Emline_Ew_Oi_6302,mangadapdb,spaxelprop4,emline_ew_oi_6302,False
Emission Lines,spaxelprop.emline_ew_oi_6365,False,emline_ew_oi_6365,Emline_Ew_Oi_6365,mangadapdb,spaxelprop4,emline_ew_oi_6365,False
Emission Lines,spaxelprop.emline_ew_oiid_3728,False,emline_ew_oiid_3728,Emline_Ew_Oiid_3728,mangadapdb,spaxelprop4,emline_ew_oiid_3728,False
Emission Lines,spaxelprop.emline_ew_oiii_4960,False,emline_ew_oiii_4960,Emline_Ew_Oiii_4960,mangadapdb,spaxelprop4,emline_ew_oiii_4960,False
Emission Lines,spaxelprop.emline_ew_oiii_5008,False,emline_ew_oiii_5008,Emline_Ew_Oiii_5008,mangadapdb,spaxelprop4,emline_ew_oiii_5008,False
Emission Lines,spaxelprop.emline_ew_sii_6718,False,emline_ew_sii_6718,Emline_Ew_Sii_6718,mangadapdb,spaxelprop4,emline_ew_sii_6718,False
Emission Lines,spaxelprop.emline_ew_sii_6732,False,emline_ew_sii_6732,Emline_Ew_Sii_6732,mangadapdb,spaxelprop4,emline_ew_sii_6732,False
Emission Lines,spaxelprop.emline_gflux_ivar_ha_6564,False,emline_gflux_ivar_ha_6564,Emline_Gflux_Ivar_Ha_6564,mangadapdb,spaxelprop4,emline_gflux_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_gflux_ivar_hb_4862,False,emline_gflux_ivar_hb_4862,Emline_Gflux_Ivar_Hb_4862,mangadapdb,spaxelprop4,emline_gflux_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_gflux_ivar_nii_6549,False,emline_gflux_ivar_nii_6549,Emline_Gflux_Ivar_Nii_6549,mangadapdb,spaxelprop4,emline_gflux_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_gflux_ivar_nii_6585,False,emline_gflux_ivar_nii_6585,Emline_Gflux_Ivar_Nii_6585,mangadapdb,spaxelprop4,emline_gflux_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_gflux_ivar_oi_6302,False,emline_gflux_ivar_oi_6302,Emline_Gflux_Ivar_Oi_6302,mangadapdb,spaxelprop4,emline_gflux_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_gflux_ivar_oi_6365,False,emline_gflux_ivar_oi_6365,Emline_Gflux_Ivar_Oi_6365,mangadapdb,spaxelprop4,emline_gflux_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_gflux_ivar_oiid_3728,False,emline_gflux_ivar_oiid_3728,Emline_Gflux_Ivar_Oiid_3728,mangadapdb,spaxelprop4,emline_gflux_ivar_oiid_3728,False
Emission Lines,spaxelprop.emline_gflux_ivar_oiii_4960,False,emline_gflux_ivar_oiii_4960,Emline_Gflux_Ivar_Oiii_4960,mangadapdb,spaxelprop4,emline_gflux_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_gflux_ivar_oiii_5008,False,emline_gflux_ivar_oiii_5008,Emline_Gflux_Ivar_Oiii_5008,mangadapdb,spaxelprop4,emline_gflux_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_gflux_ivar_sii_6718,False,emline_gflux_ivar_sii_6718,Emline_Gflux_Ivar_Sii_6718,mangadapdb,spaxelprop4,emline_gflux_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_gflux_ivar_sii_6732,False,emline_gflux_ivar_sii_6732,Emline_Gflux_Ivar_Sii_6732,mangadapdb,spaxelprop4,emline_gflux_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_gflux_mask_ha_6564,False,emline_gflux_mask_ha_6564,Emline_Gflux_Mask_Ha_6564,mangadapdb,spaxelprop4,emline_gflux_mask_ha_6564,False
Emission Lines,spaxelprop.emline_gflux_mask_hb_4862,False,emline_gflux_mask_hb_4862,Emline_Gflux_Mask_Hb_4862,mangadapdb,spaxelprop4,emline_gflux_mask_hb_4862,False
Emission Lines,spaxelprop.emline_gflux_mask_nii_6549,False,emline_gflux_mask_nii_6549,Emline_Gflux_Mask_Nii_6549,mangadapdb,spaxelprop4,emline_gflux_mask_nii_6549,False
Emission Lines,spaxelprop.emline_gflux_mask_nii_6585,False,emline_gflux_mask_nii_6585,Emline_Gflux_Mask_Nii_6585,mangadapdb,spaxelprop4,emline_gflux_mask_nii_6585,False
Emission Lines,spaxelprop.emline_gflux_mask_oi_6302,False,emline_gflux_mask_oi_6302,Emline_Gflux_Mask_Oi_6302,mangadapdb,spaxelprop4,emline_gflux_mask_oi_6302,False
Emission Lines,spaxelprop.emline_gflux_mask_oi_6365,False,emline_gflux_mask_oi_6365,Emline_Gflux_Mask_Oi_6365,mangadapdb,spaxelprop4,emline_gflux_mask_oi_6365,False
Emission Lines,spaxelprop.emline_gflux_mask_oiid_3728,False,emline_gflux_mask_oiid_3728,Emline_Gflux_Mask_Oiid_3728,mangadapdb,spaxelprop4,emline_gflux_mask_oiid_3728,False
Emission Lines,spaxelprop.emline_gflux_mask_oiii_4960,False,emline_gflux_mask_oiii_4960,Emline_Gflux_Mask_Oiii_4960,mangadapdb,spaxelprop4,emline_gflux_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_gflux_mask_oiii_5008,False,emline_gflux_mask_oiii_5008,Emline_Gflux_Mask_Oiii_5008,mangadapdb,spaxelprop4,emline_gflux_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_gflux_mask_sii_6718,False,emline_gflux_mask_sii_6718,Emline_Gflux_Mask_Sii_6718,mangadapdb,spaxelprop4,emline_gflux_mask_sii_6718,False
Emission Lines,spaxelprop.emline_gflux_mask_sii_6732,False,emline_gflux_mask_sii_6732,Emline_Gflux_Mask_Sii_6732,mangadapdb,spaxelprop4,emline_gflux_mask_sii_6732,False
Emission Lines,spaxelprop.emline_gflux_oi_6302,False,emline_gflux_oi_6302,Emline_Gflux_Oi_6302,mangadapdb,spaxelprop4,emline_gflux_oi_6302,False
Emission Lines,spaxelprop.emline_gflux_oi_6365,False,emline_gflux_oi_6365,Emline_Gflux_Oi_6365,mangadapdb,spaxelprop4,emline_gflux_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_hb_4862,False,emline_gsigma_hb_4862,Emline_Gsigma_Hb_4862,mangadapdb,spaxelprop4,emline_gsigma_hb_4862,False
Emission Lines,spaxelprop.emline_gsigma_ivar_ha_6564,False,emline_gsigma_ivar_ha_6564,Emline_Gsigma_Ivar_Ha_6564,mangadapdb,spaxelprop4,emline_gsigma_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_gsigma_ivar_hb_4862,False,emline_gsigma_ivar_hb_4862,Emline_Gsigma_Ivar_Hb_4862,mangadapdb,spaxelprop4,emline_gsigma_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_gsigma_ivar_nii_6549,False,emline_gsigma_ivar_nii_6549,Emline_Gsigma_Ivar_Nii_6549,mangadapdb,spaxelprop4,emline_gsigma_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_gsigma_ivar_nii_6585,False,emline_gsigma_ivar_nii_6585,Emline_Gsigma_Ivar_Nii_6585,mangadapdb,spaxelprop4,emline_gsigma_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oi_6302,False,emline_gsigma_ivar_oi_6302,Emline_Gsigma_Ivar_Oi_6302,mangadapdb,spaxelprop4,emline_gsigma_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oi_6365,False,emline_gsigma_ivar_oi_6365,Emline_Gsigma_Ivar_Oi_6365,mangadapdb,spaxelprop4,emline_gsigma_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oiid_3728,False,emline_gsigma_ivar_oiid_3728,Emline_Gsigma_Ivar_Oiid_3728,mangadapdb,spaxelprop4,emline_gsigma_ivar_oiid_3728,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oiii_4960,False,emline_gsigma_ivar_oiii_4960,Emline_Gsigma_Ivar_Oiii_4960,mangadapdb,spaxelprop4,emline_gsigma_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_gsigma_ivar_oiii_5008,False,emline_gsigma_ivar_oiii_5008,Emline_Gsigma_Ivar_Oiii_5008,mangadapdb,spaxelprop4,emline_gsigma_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_gsigma_ivar_sii_6718,False,emline_gsigma_ivar_sii_6718,Emline_Gsigma_Ivar_Sii_6718,mangadapdb,spaxelprop4,emline_gsigma_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_gsigma_ivar_sii_6732,False,emline_gsigma_ivar_sii_6732,Emline_Gsigma_Ivar_Sii_6732,mangadapdb,spaxelprop4,emline_gsigma_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_gsigma_mask_ha_6564,False,emline_gsigma_mask_ha_6564,Emline_Gsigma_Mask_Ha_6564,mangadapdb,spaxelprop4,emline_gsigma_mask_ha_6564,False
Emission Lines,spaxelprop.emline_gsigma_mask_hb_4862,False,emline_gsigma_mask_hb_4862,Emline_Gsigma_Mask_Hb_4862,mangadapdb,spaxelprop4,emline_gsigma_mask_hb_4862,False
Emission Lines,spaxelprop.emline_gsigma_mask_nii_6549,False,emline_gsigma_mask_nii_6549,Emline_Gsigma_Mask_Nii_6549,mangadapdb,spaxelprop4,emline_gsigma_mask_nii_6549,False
Emission Lines,spaxelprop.emline_gsigma_mask_nii_6585,False,emline_gsigma_mask_nii_6585,Emline_Gsigma_Mask_Nii_6585,mangadapdb,spaxelprop4,emline_gsigma_mask_nii_6585,False
Emission Lines,spaxelprop.emline_gsigma_mask_oi_6302,False,emline_gsigma_mask_oi_6302,Emline_Gsigma_Mask_Oi_6302,mangadapdb,spaxelprop4,emline_gsigma_mask_oi_6302,False
Emission Lines,spaxelprop.emline_gsigma_mask_oi_6365,False,emline_gsigma_mask_oi_6365,Emline_Gsigma_Mask_Oi_6365,mangadapdb,spaxelprop4,emline_gsigma_mask_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_mask_oiid_3728,False,emline_gsigma_mask_oiid_3728,Emline_Gsigma_Mask_Oiid_3728,mangadapdb,spaxelprop4,emline_gsigma_mask_oiid_3728,False
Emission Lines,spaxelprop.emline_gsigma_mask_oiii_4960,False,emline_gsigma_mask_oiii_4960,Emline_Gsigma_Mask_Oiii_4960,mangadapdb,spaxelprop4,emline_gsigma_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_gsigma_mask_oiii_5008,False,emline_gsigma_mask_oiii_5008,Emline_Gsigma_Mask_Oiii_5008,mangadapdb,spaxelprop4,emline_gsigma_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_gsigma_mask_sii_6718,False,emline_gsigma_mask_sii_6718,Emline_Gsigma_Mask_Sii_6718,mangadapdb,spaxelprop4,emline_gsigma_mask_sii_6718,False
Emission Lines,spaxelprop.emline_gsigma_mask_sii_6732,False,emline_gsigma_mask_sii_6732,Emline_Gsigma_Mask_Sii_6732,mangadapdb,spaxelprop4,emline_gsigma_mask_sii_6732,False
Emission Lines,spaxelprop.emline_gsigma_nii_6549,False,emline_gsigma_nii_6549,Emline_Gsigma_Nii_6549,mangadapdb,spaxelprop4,emline_gsigma_nii_6549,False
Emission Lines,spaxelprop.emline_gsigma_nii_6585,False,emline_gsigma_nii_6585,Emline_Gsigma_Nii_6585,mangadapdb,spaxelprop4,emline_gsigma_nii_6585,False
Emission Lines,spaxelprop.emline_gsigma_oi_6302,False,emline_gsigma_oi_6302,Emline_Gsigma_Oi_6302,mangadapdb,spaxelprop4,emline_gsigma_oi_6302,False
Emission Lines,spaxelprop.emline_gsigma_oi_6365,False,emline_gsigma_oi_6365,Emline_Gsigma_Oi_6365,mangadapdb,spaxelprop4,emline_gsigma_oi_6365,False
Emission Lines,spaxelprop.emline_gsigma_oiid_3728,False,emline_gsigma_oiid_3728,Emline_Gsigma_Oiid_3728,mangadapdb,spaxelprop4,emline_gsigma_oiid_3728,False
Emission Lines,spaxelprop.emline_gsigma_oiii_4960,False,emline_gsigma_oiii_4960,Emline_Gsigma_Oiii_4960,mangadapdb,spaxelprop4,emline_gsigma_oiii_4960,False
Emission Lines,spaxelprop.emline_gsigma_sii_6718,False,emline_gsigma_sii_6718,Emline_Gsigma_Sii_6718,mangadapdb,spaxelprop4,emline_gsigma_sii_6718,False
Emission Lines,spaxelprop.emline_gsigma_sii_6732,False,emline_gsigma_sii_6732,Emline_Gsigma_Sii_6732,mangadapdb,spaxelprop4,emline_gsigma_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_hb_4862,False,emline_gvel_hb_4862,Emline_Gvel_Hb_4862,mangadapdb,spaxelprop4,emline_gvel_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_ivar_ha_6564,False,emline_gvel_ivar_ha_6564,Emline_Gvel_Ivar_Ha_6564,mangadapdb,spaxelprop4,emline_gvel_ivar_ha_6564,False
Emission Lines,spaxelprop.emline_gvel_ivar_hb_4862,False,emline_gvel_ivar_hb_4862,Emline_Gvel_Ivar_Hb_4862,mangadapdb,spaxelprop4,emline_gvel_ivar_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_ivar_nii_6549,False,emline_gvel_ivar_nii_6549,Emline_Gvel_Ivar_Nii_6549,mangadapdb,spaxelprop4,emline_gvel_ivar_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_ivar_nii_6585,False,emline_gvel_ivar_nii_6585,Emline_Gvel_Ivar_Nii_6585,mangadapdb,spaxelprop4,emline_gvel_ivar_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_ivar_oi_6302,False,emline_gvel_ivar_oi_6302,Emline_Gvel_Ivar_Oi_6302,mangadapdb,spaxelprop4,emline_gvel_ivar_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_ivar_oi_6365,False,emline_gvel_ivar_oi_6365,Emline_Gvel_Ivar_Oi_6365,mangadapdb,spaxelprop4,emline_gvel_ivar_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiid_3728,False,emline_gvel_ivar_oiid_3728,Emline_Gvel_Ivar_Oiid_3728,mangadapdb,spaxelprop4,emline_gvel_ivar_oiid_3728,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiii_4960,False,emline_gvel_ivar_oiii_4960,Emline_Gvel_Ivar_Oiii_4960,mangadapdb,spaxelprop4,emline_gvel_ivar_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_ivar_oiii_5008,False,emline_gvel_ivar_oiii_5008,Emline_Gvel_Ivar_Oiii_5008,mangadapdb,spaxelprop4,emline_gvel_ivar_oiii_5008,False
Emission Lines,spaxelprop.emline_gvel_ivar_sii_6718,False,emline_gvel_ivar_sii_6718,Emline_Gvel_Ivar_Sii_6718,mangadapdb,spaxelprop4,emline_gvel_ivar_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_ivar_sii_6732,False,emline_gvel_ivar_sii_6732,Emline_Gvel_Ivar_Sii_6732,mangadapdb,spaxelprop4,emline_gvel_ivar_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_mask_ha_6564,False,emline_gvel_mask_ha_6564,Emline_Gvel_Mask_Ha_6564,mangadapdb,spaxelprop4,emline_gvel_mask_ha_6564,False
Emission Lines,spaxelprop.emline_gvel_mask_hb_4862,False,emline_gvel_mask_hb_4862,Emline_Gvel_Mask_Hb_4862,mangadapdb,spaxelprop4,emline_gvel_mask_hb_4862,False
Emission Lines,spaxelprop.emline_gvel_mask_nii_6549,False,emline_gvel_mask_nii_6549,Emline_Gvel_Mask_Nii_6549,mangadapdb,spaxelprop4,emline_gvel_mask_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_mask_nii_6585,False,emline_gvel_mask_nii_6585,Emline_Gvel_Mask_Nii_6585,mangadapdb,spaxelprop4,emline_gvel_mask_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_mask_oi_6302,False,emline_gvel_mask_oi_6302,Emline_Gvel_Mask_Oi_6302,mangadapdb,spaxelprop4,emline_gvel_mask_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_mask_oi_6365,False,emline_gvel_mask_oi_6365,Emline_Gvel_Mask_Oi_6365,mangadapdb,spaxelprop4,emline_gvel_mask_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_mask_oiid_3728,False,emline_gvel_mask_oiid_3728,Emline_Gvel_Mask_Oiid_3728,mangadapdb,spaxelprop4,emline_gvel_mask_oiid_3728,False
Emission Lines,spaxelprop.emline_gvel_mask_oiii_4960,False,emline_gvel_mask_oiii_4960,Emline_Gvel_Mask_Oiii_4960,mangadapdb,spaxelprop4,emline_gvel_mask_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_mask_oiii_5008,False,emline_gvel_mask_oiii_5008,Emline_Gvel_Mask_Oiii_5008,mangadapdb,spaxelprop4,emline_gvel_mask_oiii_5008,False
Emission Lines,spaxelprop.emline_gvel_mask_sii_6718,False,emline_gvel_mask_sii_6718,Emline_Gvel_Mask_Sii_6718,mangadapdb,spaxelprop4,emline_gvel_mask_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_mask_sii_6732,False,emline_gvel_mask_sii_6732,Emline_Gvel_Mask_Sii_6732,mangadapdb,spaxelprop4,emline_gvel_mask_sii_6732,False
Emission Lines,spaxelprop.emline_gvel_nii_6549,False,emline_gvel_nii_6549,Emline_Gvel_Nii_6549,mangadapdb,spaxelprop4,emline_gvel_nii_6549,False
Emission Lines,spaxelprop.emline_gvel_nii_6585,False,emline_gvel_nii_6585,Emline_Gvel_Nii_6585,mangadapdb,spaxelprop4,emline_gvel_nii_6585,False
Emission Lines,spaxelprop.emline_gvel_oi_6302,False,emline_gvel_oi_6302,Emline_Gvel_Oi_6302,mangadapdb,spaxelprop4,emline_gvel_oi_6302,False
Emission Lines,spaxelprop.emline_gvel_oi_6365,False,emline_gvel_oi_6365,Emline_Gvel_Oi_6365,mangadapdb,spaxelprop4,emline_gvel_oi_6365,False
Emission Lines,spaxelprop.emline_gvel_oiid_3728,False,emline_gvel_oiid_3728,Emline_Gvel_Oiid_3728,mangadapdb,spaxelprop4,emline_gvel_oiid_3728,False
Emission Lines,spaxelprop.emline_gvel_oiii_4960,False,emline_gvel_oiii_4960,Emline_Gvel_Oiii_4960,mangadapdb,spaxelprop4,emline_gvel_oiii_4960,False
Emission Lines,spaxelprop.emline_gvel_sii_6718,False,emline_gvel_sii_6718,Emline_Gvel_Sii_6718,mangadapdb,spaxelprop4,emline_gvel_sii_6718,False
Emission Lines,spaxelprop.emline_gvel_sii_6732,False,emline_gvel_sii_6732,Emline_Gvel_Sii_6732,mangadapdb,spaxelprop4,emline_gvel_sii_6732,False
Emission Lines,spaxelprop.emline_instsigma_ha_6564,False,emline_instsigma_ha_6564,Emline_Instsigma_Ha_6564,mangadapdb,spaxelprop4,emline_instsigma_ha_6564,False
Emission Lines,spaxelprop.emline_instsigma_hb_4862,False,emline_instsigma_hb_4862,Emline_Instsigma_Hb_4862,mangadapdb,spaxelprop4,emline_instsigma_hb_4862,False
Emission Lines,spaxelprop.emline_instsigma_nii_6549,False,emline_instsigma_nii_6549,Emline_Instsigma_Nii_6549,mangadapdb,spaxelprop4,emline_instsigma_nii_6549,False
Emission Lines,spaxelprop.emline_instsigma_nii_6585,False,emline_instsigma_nii_6585,Emline_Instsigma_Nii_6585,mangadapdb,spaxelprop4,emline_instsigma_nii_6585,False
Emission Lines,spaxelprop.emline_instsigma_oi_6302,False,emline_instsigma_oi_6302,Emline_Instsigma_Oi_6302,mangadapdb,spaxelprop4,emline_instsigma_oi_6302,False
Emission Lines,spaxelprop.emline_instsigma_oi_6365,False,emline_instsigma_oi_6365,Emline_Instsigma_Oi_6365,mangadapdb,spaxelprop4,emline_instsigma_oi_6365,False
